User,Trial,Choice_itemID,Choice_itemName,Choice_category,Pref_Purple,Pref_Blue,Pref_Green,Pref_Red,Pref_Orange,Pref_Risk,Pref_Hope,Pref_Safety,Pref_Vitality,Pref_Power,Pref_Literature,Pref_Physics,Pref_Music,Pref_History,Pref_Geography,Pref_Sea,Pref_Desert,Pref_City,Pref_Mountain,Pref_Village,Payoff_Purple,Payoff_Blue,Payoff_Green,Payoff_Red,Payoff_Orange,Payoff_Risk,Payoff_Hope,Payoff_Safety,Payoff_Vitality,Payoff_Power,Payoff_Literature,Payoff_Physics,Payoff_Music,Payoff_History,Payoff_Geography,Payoff_Sea,Payoff_Desert,Payoff_City,Payoff_Mountain,Payoff_Village,EV_Purple,Var_Purple,RPE_Purple,EV_Blue,Var_Blue,RPE_Blue,EV_Green,Var_Green,RPE_Green,EV_Red,Var_Red,RPE_Red,EV_Orange,Var_Orange,RPE_Orange,EV_Risk,Var_Risk,RPE_Risk,EV_Hope,Var_Hope,RPE_Hope,EV_Safety,Var_Safety,RPE_Safety,EV_Vitality,Var_Vitality,RPE_Vitality,EV_Power,Var_Power,RPE_Power,EV_Literature,Var_Literature,RPE_Literature,EV_Physics,Var_Physics,RPE_Physics,EV_Music,Var_Music,RPE_Music,EV_History,Var_History,RPE_History,EV_Geography,Var_Geography,RPE_Geography,EV_Sea,Var_Sea,RPE_Sea,EV_Desert,Var_Desert,RPE_Desert,EV_City,Var_City,RPE_City,EV_Mountain,Var_Mountain,RPE_Mountain,EV_Village,Var_Village,RPE_Village,Regret,Disappointment,Uncertainty
15,27,1.0,Purple,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,3.0,,,,,2.0,,,,,4.0,,,,,0.51,1.298,0.7,0.3,1.2,,1.83,4.722,,1.02,2.192,,1.41,3.938,,0.9,2.8,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,1.2,4.2,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.4897,5.0084682,,3.0,-1.506884615,0.43516101
15,28,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,0.51,1.298,,1.41,3.938,3.7,1.83,4.722,,1.02,2.192,,1.41,3.938,,0.9,2.8,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,1.2,4.2,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.4897,5.0084682,,,1.548925926,0.202511138
15,29,5.0,Orange,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,0.51,1.298,,1.41,3.938,,1.83,4.722,,1.02,2.192,,1.887,4.44362,1.59,0.9,2.8,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,1.2,4.2,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.4897,5.0084682,,,-0.616392857,0.183701287
15,30,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,,,0.51,1.298,,1.41,3.938,,2.181,4.99578,1.17,1.02,2.192,,1.887,4.44362,,0.9,2.8,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,1.2,4.2,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.4897,5.0084682,,,-1.015137931,0.166783971
15,31,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,2.0,,,,,,,2.0,,4.0,,,,,0.51,1.298,,1.41,3.938,,2.181,4.99578,,1.02,2.192,,1.887,4.44362,,0.9,2.8,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,2.04,5.768,2.8,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.4897,5.0084682,,,0.6487,0.147754137
15,32,6.0,Risk,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,3.0,,,,,,,,,2.0,,,1.0,,,0.51,1.298,,1.41,3.938,,2.181,4.99578,,1.02,2.192,,1.887,4.44362,,1.53,3.682,2.1,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,2.04,5.768,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.4897,5.0084682,,,-0.072225806,0.213583938
15,33,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,,,,,,,,,2.0,,,2.0,,,,,,,4.0,0.51,1.298,,1.41,3.938,,2.181,4.99578,,1.02,2.192,,1.887,4.44362,,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,2.04,5.768,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,1.5103,0.0,-0.65966875,0.154686951
15,34,5.0,Orange,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1.0,,,,3.0,,2.0,,,,,,4.0,,,,0.51,1.298,,1.41,3.938,,2.181,4.99578,,1.02,2.192,,1.6209,4.6009738,-0.887,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,2.04,5.768,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,,,-3.036978788,0.178540382
15,35,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,2.0,,,,2.0,,,,,,,2.0,,0.51,1.298,,1.41,3.938,,2.7267,5.6575322,1.819,1.02,2.192,,1.6209,4.6009738,,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,2.04,5.768,,0.0,1.0,,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,,,-0.241655882,0.150205807
15,36,17.0,Desert,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,,3.0,2.0,,,,,,3.0,,,,0.51,1.298,,1.41,3.938,,2.7267,5.6575322,,1.02,2.192,,1.6209,4.6009738,,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.02,2.192,,0.6,1.8,,0.6,1.8,,2.04,5.768,,0.9,2.8,3.0,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,,,0.946248571,0.263157895
15,37,13.0,Music,Disciplines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,,,,,,2.0,,,,,,2.0,,,,,,3.0,,0.51,1.298,,1.41,3.938,,2.7267,5.6575322,,1.02,2.192,,1.6209,4.6009738,,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.314,2.38408,0.98,0.6,1.8,,0.6,1.8,,2.04,5.768,,0.9,2.8,,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,,1.0,-1.100036111,0.295501288
15,38,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,,,3.0,,,,,,,,,2.0,,,4.0,,,0.51,1.298,,1.287,3.97162,-0.41,2.7267,5.6575322,,1.02,2.192,,1.6209,4.6009738,,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.314,2.38408,,0.6,1.8,,0.6,1.8,,2.04,5.768,,0.9,2.8,,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,,,-2.460305405,0.20114168
15,39,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,3.0,,,,2.0,,,,2.0,,,,,0.51,1.298,,1.287,3.97162,,2.7267,5.6575322,,1.02,2.192,,1.6209,4.6009738,,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.314,2.38408,,0.6,1.8,,0.6,1.8,,2.028,5.76832,-0.04,0.9,2.8,,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,,,-2.025560526,0.147747151
15,40,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,,2.0,,,,,2.0,,,,,,3.0,0.51,1.298,,1.287,3.97162,,2.80869,5.672470778,0.2733,1.02,2.192,,1.6209,4.6009738,,1.53,3.682,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,1.314,2.38408,,0.6,1.8,,0.6,1.8,,2.028,5.76832,,0.9,2.8,,1.2,4.2,,1.824,3.51648,,2.94279,5.464669418,,,-1.660323077,0.149869521
16,1,1.0,Purple,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,,3.0,,,,,,,2.0,,,,4.0,,,0.3,1.2,1.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.0,,0.454545455
16,2,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,,2.0,,2.0,,,,,,,,2.0,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,2.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,1.0,0.357142857
16,3,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.0,,,,,,3.0,,,,2.0,,,,,,,,3.0,0.3,1.2,,0.6,1.8,2.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,0.5,0.357142857
16,4,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1.0,,3.0,,,,,,,,,2.0,4.0,,,,,0.3,1.2,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.2,4.2,4.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,2.333333333,0.192307692
16,5,13.0,Music,Disciplines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,4.0,,,,,2.0,,,2.0,,,,2.0,,,,0.3,1.2,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,2.0,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,-0.25,0.357142857
16,6,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,3.0,,,,,2.0,,,,,3.0,,0.3,1.2,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.32,2.952,2.4,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,0.2,0.253036437
16,7,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,3.0,,,,,2.0,,,,,4.0,,,,,0.3,1.2,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.04,5.768,2.8,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,0.566666667,0.147754137
16,8,7.0,Hope,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,0.3,1.2,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,2.0,0.0,1.0,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.04,5.768,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,-0.314285714,0.357142857
16,9,5.0,Orange,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,0.3,1.2,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.9,2.8,3.0,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.04,5.768,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,0.725,0.263157895
16,10,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,,,0.3,1.2,,0.6,1.8,,0.9,2.8,3.0,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.04,5.768,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,0.644444444,0.263157895
16,11,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,2.0,,,,,,,2.0,,4.0,,,,,0.3,1.2,,0.6,1.8,,0.9,2.8,,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,1.96,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,-0.46,0.132690756
16,12,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,3.0,,,,,,,,,2.0,,,1.0,,,0.3,1.2,,1.62,4.112,3.4,0.9,2.8,,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,1.021818182,0.195618153
16,13,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,,,,,,,,,2.0,,,2.0,,,,,,,4.0,0.3,1.2,,1.62,4.112,,0.9,2.8,,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.2,4.2,4.0,0.0,1.536666667,0.192307692
16,14,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1.0,,,,3.0,,2.0,,,,,,4.0,,,,0.3,1.2,,1.62,4.112,,0.9,2.8,,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.824,3.51648,1.68,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.2,4.2,,,-0.901538462,0.221411365
16,15,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,2.0,,,,2.0,,,,,,,2.0,,0.3,1.2,,1.62,4.112,,1.83,4.722,3.1,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.2,4.2,,,0.582857143,0.174764069
16,16,17.0,Desert,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,,3.0,2.0,,,,,,3.0,,,,0.3,1.2,,1.62,4.112,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.9,2.8,3.0,0.0,1.0,,0.0,1.0,,1.2,4.2,,,0.444,0.263157895
16,17,7.0,Hope,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,,,,,,2.0,,,,,,2.0,,,,,,3.0,,0.3,1.2,,1.62,4.112,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,1.4,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,1.0,-1.18375,0.313283208
16,18,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,,,3.0,,,,,,,,,2.0,,,4.0,,,0.3,1.2,,1.434,4.18888,-0.62,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,,-3.134117647,0.192719816
16,19,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,3.0,,,,2.0,,,,2.0,,,,,0.3,1.2,,1.434,4.18888,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,-0.628,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,,-2.968,0.13131637
16,20,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,,2.0,,,,,2.0,,,,,,3.0,0.3,1.2,,1.434,4.18888,,2.181,4.99578,1.17,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,,-1.013789474,0.166783971
16,21,1.0,Purple,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,,3.0,,,,,,,2.0,,,,4.0,,,0.51,1.298,0.7,1.434,4.18888,,2.181,4.99578,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,3.0,-1.4331,0.43516101
16,22,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,,2.0,,2.0,,,,,,,,2.0,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,1.819,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,,-0.245857143,0.150205807
16,23,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.0,,,,,,3.0,,,,2.0,,,,,,,,3.0,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.74,4.848,1.8,,-0.253681818,0.170998632
16,24,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1.0,,3.0,,,,,,,,,2.0,4.0,,,,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,2.90772,7.102166432,1.5604,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.74,4.848,,,-0.482252174,0.123423779
16,25,13.0,Music,Disciplines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,4.0,,,,,2.0,,,2.0,,,,2.0,,,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,1.824,3.51648,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,1.4,0.0,1.0,,0.0,1.0,,2.90772,7.102166432,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.74,4.848,,,-0.622558333,0.313283208
16,26,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,3.0,,,,,2.0,,,,,3.0,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,2.1768,3.7930752,1.176,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,0.0,1.0,,0.0,1.0,,2.90772,7.102166432,,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.74,4.848,,,-0.821656,0.208634323
16,27,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,3.0,,,,,2.0,,,,,4.0,,,,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,2.1768,3.7930752,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,1.09228,0.9,2.8,,0.0,1.0,,0.0,1.0,,1.74,4.848,,0.0,-0.873773846,0.119892841
16,28,17.0,Desert,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.02,2.192,,0.0,1.0,,2.1768,3.7930752,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,,1.23,3.042,1.1,0.0,1.0,,0.0,1.0,,1.74,4.848,,,-0.833691852,0.247402276
16,29,5.0,Orange,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,1.53,3.682,2.1,0.0,1.0,,1.02,2.192,,0.0,1.0,,2.1768,3.7930752,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.02,2.192,,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,,1.23,3.042,,0.0,1.0,,0.0,1.0,,1.74,4.848,,,0.196082857,0.213583938
16,30,13.0,Music,Disciplines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,1.53,3.682,,0.0,1.0,,1.02,2.192,,0.0,1.0,,2.1768,3.7930752,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.314,2.38408,0.98,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,,1.23,3.042,,0.0,1.0,,0.0,1.0,,1.74,4.848,,,-0.930678621,0.295501288
16,31,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,2.0,,,,,,,2.0,,4.0,,,,,0.51,1.298,,1.434,4.18888,,2.7267,5.6575322,,0.0,1.0,,1.53,3.682,,0.0,1.0,,1.02,2.192,,0.0,1.0,,2.1768,3.7930752,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.314,2.38408,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,0.764596,1.23,3.042,,0.0,1.0,,0.0,1.0,,1.74,4.848,,,-1.11506,0.118235413
